yazar_adi,metin_pasaji,kaynak_link,donem
Pir Sultan Abdal,Sabahtan Cemalin Seyran Eyledim / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Sabahtan_Cemalin_Seyran_Eyledim,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,— 3 — / Sabahtan cemalin seyran eyledim / Gönüller perişan elinden sunam / Nice bekleyeyim gurbet elleri / Hiç bilir yok mudur halimden sunan / Kemhalar giyinip zenne bağlanmaz / Eser seher yeli teli irganmaz / Sen gidende deli gönül eğlenmez / Bir bergüzar ver sen telinden sunam / Sen seher yelisin gider gelmezsin / Gelirsen de bana baki kalmazsın / Seni uçuranlar murad almasın / Seni kim uçurdu gölünden sunam / PİR SULTAN AADAL der cemalin güzel / Aradım bulmadım bir haber yazar / Şimdi senin ismin cenneti gezer / Kalma bizim için yerinden sunam,https://tr.wikisource.org/wiki/Sabahtan_Cemalin_Seyran_Eyledim,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Sabahtan cemalin seyran eyledim / Gönüller perişan elinden sunam / Nice bekleyeyim gurbet elleri / Hiç bilir yok mudur halimden sunan / Kemhalar giyinip zenne bağlanmaz / Eser seher yeli teli irganmaz / Sen gidende deli gönül eğlenmez / Bir bergüzar ver sen telinden sunam / Sen seher yelisin gider gelmezsin / Gelirsen de bana baki kalmazsın / Seni uçuranlar murad almasın / Seni kim uçurdu gölünden sunam / PİR SULTAN AADAL der cemalin güzel / Aradım bulmadım bir haber yazar / Şimdi senin ismin cenneti gezer / Kalma bizim için yerinden sunam,https://tr.wikisource.org/wiki/Sabahtan_Cemalin_Seyran_Eyledim,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Şecaatin Varsa Kalbinde Sakla / Pir Sultan Abdal,https://tr.wikisource.org/wiki/%C5%9Eecaatin_Varsa_Kalbinde_Sakla,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,—8— / Şecaatin varsa kalbinde sakla / Nasîhatim dinle sakın gururdan / Bir işin önünden sonunu yokla / Nasihatim dinle sakın gururdan / Hünerim var ise yerini devşir / Bir söz söyleyicek kalbinde pişir / Ululanmak bir Mevlâ’ya yaraşır / Nasihatim dinle sakın gururdan / Hatırın yıkarlar hatır yıkınca / Göz yaşı yenilmez taşup akınca / El elden üstündür arşa erince / Nasihatim dinle sakın gururdan / Oku asılanın yayı yasılur / Gazîler kılıcı arşa asılur / Gurûr ile kahramanlar basılur / Nasîhatim dinle sakın gururdan / Pir Sultan' / ım ulular izini izle / Kemliği terk edüb eyliği gizle / Hasmın karıncaysa merdâne gözle / Nasihatim dinle sakın gururdan,https://tr.wikisource.org/wiki/%C5%9Eecaatin_Varsa_Kalbinde_Sakla,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Şecaatin varsa kalbinde sakla / Nasîhatim dinle sakın gururdan / Bir işin önünden sonunu yokla / Nasihatim dinle sakın gururdan / Hünerim var ise yerini devşir / Bir söz söyleyicek kalbinde pişir / Ululanmak bir Mevlâ’ya yaraşır / Nasihatim dinle sakın gururdan / Hatırın yıkarlar hatır yıkınca / Göz yaşı yenilmez taşup akınca / El elden üstündür arşa erince / Nasihatim dinle sakın gururdan / Oku asılanın yayı yasılur / Gazîler kılıcı arşa asılur / Gurûr ile kahramanlar basılur / Nasîhatim dinle sakın gururdan / Pir Sultan' / ım ulular izini izle / Kemliği terk edüb eyliği gizle / Hasmın karıncaysa merdâne gözle / Nasihatim dinle sakın gururdan,https://tr.wikisource.org/wiki/%C5%9Eecaatin_Varsa_Kalbinde_Sakla,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Serseri Girme Meydana / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Serseri_Girme_Meydana,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,—17 — / Serseri girme meydana / Âşıklar ahvâl isterler / Kallaşlık ile urma dem / Tasdik ehli kal isterler / Uyan bu gaflet hâbından / İsbat ederler bâtından / Her âşıka sohbetinden / İkrâr ile yol isterler / Erenler oynar utulmaz / Bu yola hîle katılmaz / Bunda harmühre satılmaz / Ya gevher ya lâ’l isterler / Kılı kırk pâre ederler / Birin yol tutup giderler / Dile n- itibâr ederler / Hâl içinde hâl isterler,https://tr.wikisource.org/wiki/Serseri_Girme_Meydana,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Serseri girme meydana / Âşıklar ahvâl isterler / Kallaşlık ile urma dem / Tasdik ehli kal isterler / Uyan bu gaflet hâbından / İsbat ederler bâtından / Her âşıka sohbetinden / İkrâr ile yol isterler / Erenler oynar utulmaz / Bu yola hîle katılmaz / Bunda harmühre satılmaz / Ya gevher ya lâ’l isterler / Kılı kırk pâre ederler / Birin yol tutup giderler / Dile n- itibâr ederler / Hâl içinde hâl isterler,https://tr.wikisource.org/wiki/Serseri_Girme_Meydana,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Pir Sultan Abdal / neylersin / Müşkil halledip söylersin / Arısın çiçek yaylarsın / Yarın senden bal isterler,https://tr.wikisource.org/wiki/Serseri_Girme_Meydana,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Seyrân Ettim Erenlerin Demini / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Seyr%C3%A2n_Ettim_Erenlerin_Demini,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,—7— / Seyrân ettim erenlerin demini / Kudret kandilini yanarken gördüm / Burâk olub içtim âb-ı hayattan / Hazret- Peygâmber’i kanarken gördüm / Günde bin kez Hak’ka şükür ederken / Veysel erenler katarın yederken / Mûsâ Hak’kın dîdârına giderken / Hızır müşkilini anarken gördüm / Halil Kâ’be yaptı insan gelmeğe / Şüphesiz günahlar kabûl olmağa / İsmail uğruna kurban kılmağa / Bir melek bir koyun yederken görüdüm / Nerden düşman gelir ise duyardı / Dost uğruna cân ü başı koyardı / Her gün Hamza âşikâre gezerdi / Ali’yi Düldüle binerken gördüm / Vefâsı yok imiş şunda fenânın / Hisâbı yok imiş mülke konanın / Yavrusun aldırmış garib ananın / Parlayı parlayı yanarken gördüm,https://tr.wikisource.org/wiki/Seyr%C3%A2n_Ettim_Erenlerin_Demini,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Seyrân ettim erenlerin demini / Kudret kandilini yanarken gördüm / Burâk olub içtim âb-ı hayattan / Hazret- Peygâmber’i kanarken gördüm / Günde bin kez Hak’ka şükür ederken / Veysel erenler katarın yederken / Mûsâ Hak’kın dîdârına giderken / Hızır müşkilini anarken gördüm / Halil Kâ’be yaptı insan gelmeğe / Şüphesiz günahlar kabûl olmağa / İsmail uğruna kurban kılmağa / Bir melek bir koyun yederken görüdüm / Nerden düşman gelir ise duyardı / Dost uğruna cân ü başı koyardı / Her gün Hamza âşikâre gezerdi / Ali’yi Düldüle binerken gördüm / Vefâsı yok imiş şunda fenânın / Hisâbı yok imiş mülke konanın / Yavrusun aldırmış garib ananın / Parlayı parlayı yanarken gördüm,https://tr.wikisource.org/wiki/Seyr%C3%A2n_Ettim_Erenlerin_Demini,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Pir Sultan’ / ım eder şunda gelmişler / Dizilmişler duâsını almışlar. / Bir birinin eteğini tutmuşlar / Müşkilin mürşide tınarken gördüm,https://tr.wikisource.org/wiki/Seyr%C3%A2n_Ettim_Erenlerin_Demini,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Seyyah Olup Şu Alemi Gezerim / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Seyyah_Olup_%C5%9Eu_%C3%82lemi_Gezerim_(Pir_Sultan_Abdal),Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Seyyah olup şu âlemi gezerim / Bir dost bulamadım gün akşam oldu / Kendi efkârımca okur yazarım / Bir dost bulamadım gün akşam oldu / İki elim kalkmaz oldu dizimden / Bilmem amelimden bilmem özümden / Akıttım kanlı yaş iki gözümden / Bir dost bulamadım gün akşam oldu / Yine boranlandı dağların başı / Akıttım gözümden kan ile yaşı / Emaneti alır ol veren kişi / Bir dost bulamadım gün akşam oldu / Bozuk şu cihanın pergeri bozuk / Yazıktır şu geçen ömrüme yazık / Tükendi daneler kalmadı azık / Bir dost bulamadım gün akşam oldu / Pir Sultan’ım eydür ummana dalam / Gidenler gelmedi haberin alam / Abdal oldum çullar giydim bir zaman / Bir dost bulamadım gün akşam oldu,https://tr.wikisource.org/wiki/Seyyah_Olup_%C5%9Eu_%C3%82lemi_Gezerim_(Pir_Sultan_Abdal),Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,← / Sivas türküleri / Sultan Suyu Gibi Çağlayıp Akma / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Sultan_Suyu_Gibi_%C3%87a%C4%9Flay%C4%B1p_Akma,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"Sultan suyu gibi çağlayıp akma / Erilir gam yeme divane gönül / Er başımda duman, dağ başında kış / Erilir gam yeme divane gönül / Yıkılır mı hakk’ın yaptığı havuz / Şah-ı merdani' nin, biz de kılavuz / Üç günlük dünyada, şu yahşi yavuz / Erilir gam yeme divane gönül / Pir sultan abdal’ım, sırdan sırada / Bu iş böyle oldu, kalsın burada / Cümlemiz niyetlendiği murada / Erilir gam yeme divane gönül",https://tr.wikisource.org/wiki/Sultan_Suyu_Gibi_%C3%87a%C4%9Flay%C4%B1p_Akma,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,← / Erzincan türküleri / Şu Karşı Yaylada Göç Katar Katar / Pir Sultan Abdal,https://tr.wikisource.org/wiki/%C5%9Eu_Kar%C5%9F%C4%B1_Yaylada_G%C3%B6%C3%A7_Katar_Katar,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"Şu karşı yaylada göç katar katar / Bir güzel sevdası serimde tüter / Bu ayrılık bana ölümden beter / Geçti dost kervanı eyleme beni / Şu benim sevdiğim başta oturur / Bir güzelin derdi beni bitirir / Bu ayrılık bize zulüm getirir / Geçti dost kervanı eyleme beni / Ben gidersem sunam bana ağlama / Ciğerimi aşk oduna dağlama / Benden başkasına meyil bağlama / Geçti dost kervanı, eyleme beni / Gider isem bu il sana yurt olsun / Münafıklar aramızda kurt  olsun / Ben ölürsem yüreğine dert olsun / Geçti dost kervanı, eyleme beni / Pir Sultan abdal'ım kalkın aşalım / Aşıp yüce dağı engin düşelim / Çok nimetin yedik helâllaşalım / Geçti dost kervanı eyleme beni",https://tr.wikisource.org/wiki/%C5%9Eu_Kar%C5%9F%C4%B1_Yaylada_G%C3%B6%C3%A7_Katar_Katar,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"Kaynak: / ""ŞU KARŞI YAYLADA GÖÇ KATAR KATAR"" / . siirparki.com. 8 Şubat 2024 tarihinde / kaynağından / arşivlendi / . Erişim tarihi: 8 Şubat 2024 / . / Telif durumu:",https://tr.wikisource.org/wiki/%C5%9Eu_Kar%C5%9F%C4%B1_Yaylada_G%C3%B6%C3%A7_Katar_Katar,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Şu Karşıki Karlı Dağı Gördün mü / Pir Sultan Abdal,https://tr.wikisource.org/wiki/%C5%9Eu_Kar%C5%9F%C4%B1ki_Karl%C4%B1_Da%C4%9F%C4%B1_G%C3%B6rd%C3%BCn_m%C3%BC,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,— 11 — / Şu karşıki karlı dağı gördün mü / Rüzgârın bulmuş eriyüb gider / Akan sularından ibret aldın mı / Yüzünü yerlere sürüyüp gider / Sürünün önünde giden avcılar / Sıcak sıcak günde yakar güneşler / Evel ezel yemiş veren ağaçlar / Anlar da kalmamış kuruyub gider / Kadirsin Allah’ım sen de kadirsin / Üstümüze dört direkli çadırsın / Çağırdığımız yerde hâzır nâzırsın / Cümlemiz üstüne yürüyüp gider / Deryâmız derindir bizim boylanmaz / Bin nasihat etsen biri dinlenmez / Gidi merkeb hiç bir yere bağlanmaz / Başında yuların sürüyüb gider / Pir Sultan’ / ım söyler sözü özünden / Âşıksın sakınır iki gözünden / Olur olmaz münkirlerin sözünden / Eksilmez gölümüz kuruyub gider,https://tr.wikisource.org/wiki/%C5%9Eu_Kar%C5%9F%C4%B1ki_Karl%C4%B1_Da%C4%9F%C4%B1_G%C3%B6rd%C3%BCn_m%C3%BC,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Şu karşıki karlı dağı gördün mü / Rüzgârın bulmuş eriyüb gider / Akan sularından ibret aldın mı / Yüzünü yerlere sürüyüp gider / Sürünün önünde giden avcılar / Sıcak sıcak günde yakar güneşler / Evel ezel yemiş veren ağaçlar / Anlar da kalmamış kuruyub gider / Kadirsin Allah’ım sen de kadirsin / Üstümüze dört direkli çadırsın / Çağırdığımız yerde hâzır nâzırsın / Cümlemiz üstüne yürüyüp gider / Deryâmız derindir bizim boylanmaz / Bin nasihat etsen biri dinlenmez / Gidi merkeb hiç bir yere bağlanmaz / Başında yuların sürüyüb gider / Pir Sultan’ / ım söyler sözü özünden / Âşıksın sakınır iki gözünden / Olur olmaz münkirlerin sözünden / Eksilmez gölümüz kuruyub gider,https://tr.wikisource.org/wiki/%C5%9Eu_Kar%C5%9F%C4%B1ki_Karl%C4%B1_Da%C4%9F%C4%B1_G%C3%B6rd%C3%BCn_m%C3%BC,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Şu Yalan Dünyaya Geldim Geleli / Pir Sultan Abdal,https://tr.wikisource.org/wiki/%C5%9Eu_Yalan_D%C3%BCnyaya_Geldim_Geleli_(Pir_Sultan_Abdal),Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,—2— / Şu yalan dünyâya geldim geleli / Şu gönlümün gamı gitmez dahi ne / Sevgili cânandan ayrı düşeli / Şu çeşmimin yaşı dinmez dahi ne,https://tr.wikisource.org/wiki/%C5%9Eu_Yalan_D%C3%BCnyaya_Geldim_Geleli_(Pir_Sultan_Abdal),Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Şu yalan dünyâya geldim geleli / Şu gönlümün gamı gitmez dahi ne / Sevgili cânandan ayrı düşeli / Şu çeşmimin yaşı dinmez dahi ne,https://tr.wikisource.org/wiki/%C5%9Eu_Yalan_D%C3%BCnyaya_Geldim_Geleli_(Pir_Sultan_Abdal),Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Neylersin sen anın çırağın yakub / Olurun olmazın kahrını çeküb / Dört yanımız aldı engeli rakib / Va’desi yetesi olmaz dahi ne / Gel dediğim yerde gelir isterin / Dur dediğim yerde durur isterin / Bir hâlimden bilir dilber isterin / Gönül sâhibisin bulmaz dahi ne / Pir Sultan Abdal / der girdik bir yola / Dost odur ki dostun yolunda ola / Tedbîrin üstüne takdir havâle / Kulun kendi dediği olmaz dahi ne,https://tr.wikisource.org/wiki/%C5%9Eu_Yalan_D%C3%BCnyaya_Geldim_Geleli_(Pir_Sultan_Abdal),Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Yemen Ellerinden Beri Gelirken / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Yemen_Ellerinden_Beri_Gelirken,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,— 4 — / Yemen ellerinden beri gelirken / Turnalar Ali’yi görmediniz mi / Hava üzerinde semâ’ ederken / Turnalar Ali’yi görmediniz mi / Kim buldu deryâda balık izini / Eğildim öptüm Kanber’in gözünü / Turnalardan işittim âvâzını / Turnalar ol şâhı görmediniz mi / Şâhım Hayber kalesini yıkarken / Niçe münkir helâk oldu bakarken / Muhammed Ali Mi’râce çıkarken / Turnalar ol şâhı görmediniz mi / Pir Sultan' / ım eder konub göçelim / Gelin kevser şarabından içelim / Ali’nin uğruna serden geçelim / Turnalar ol şâhı görmediniz mi,https://tr.wikisource.org/wiki/Yemen_Ellerinden_Beri_Gelirken,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Yemen ellerinden beri gelirken / Turnalar Ali’yi görmediniz mi / Hava üzerinde semâ’ ederken / Turnalar Ali’yi görmediniz mi / Kim buldu deryâda balık izini / Eğildim öptüm Kanber’in gözünü / Turnalardan işittim âvâzını / Turnalar ol şâhı görmediniz mi / Şâhım Hayber kalesini yıkarken / Niçe münkir helâk oldu bakarken / Muhammed Ali Mi’râce çıkarken / Turnalar ol şâhı görmediniz mi / Pir Sultan' / ım eder konub göçelim / Gelin kevser şarabından içelim / Ali’nin uğruna serden geçelim / Turnalar ol şâhı görmediniz mi,https://tr.wikisource.org/wiki/Yemen_Ellerinden_Beri_Gelirken,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Yol İçinde Yol Ararsın / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Yol_%C4%B0%C3%A7inde_Yol_Arars%C4%B1n,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,—18— / —Hatayî’ye nazîre / Yol içinde yol ararsın / Yol Muhammed Ali’nindir / Yetmiş iki dil içinde / Dil Muhammed Ali’nindir / Kani bizden evvel gelen / Beş vakti dâimâ kılan / On parmağı pınar olan / El Muhammed Ali’nindir / Varma câhilin yanına / Uğrarsın çerhin seline / Lâ’net Yezid’in canına / Din Muhammed Ali’nindir / Cennet kapusu açıldı / Misk ü anberler saçıldı / Bağ u bağçede açıldı / Gül Muhammed Ali’nindir / Söyler / Pir Sultan’ / ım söyler / Hak’kın birliğini birler / Doğmuş âlemlere parlar / Nur Muhammed Ali’nindir,https://tr.wikisource.org/wiki/Yol_%C4%B0%C3%A7inde_Yol_Arars%C4%B1n,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Yol içinde yol ararsın / Yol Muhammed Ali’nindir / Yetmiş iki dil içinde / Dil Muhammed Ali’nindir / Kani bizden evvel gelen / Beş vakti dâimâ kılan / On parmağı pınar olan / El Muhammed Ali’nindir / Varma câhilin yanına / Uğrarsın çerhin seline / Lâ’net Yezid’in canına / Din Muhammed Ali’nindir / Cennet kapusu açıldı / Misk ü anberler saçıldı / Bağ u bağçede açıldı / Gül Muhammed Ali’nindir / Söyler / Pir Sultan’ / ım söyler / Hak’kın birliğini birler / Doğmuş âlemlere parlar / Nur Muhammed Ali’nindir,https://tr.wikisource.org/wiki/Yol_%C4%B0%C3%A7inde_Yol_Arars%C4%B1n,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Yürü Bre Yalan Dünya / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Y%C3%BCr%C3%BC_Bre_Yalan_D%C3%BCnya,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Yürü bre yalan dünya / Yalan dünya değil misin / Hasan ile Hüseyin'i / Alan dünya değil misin / Ali bindi Düldül ata / Can dayanmaz bu firkata / Boz kurt ile kıyamete / Kalan dünya değil misin / Tanrı'nın Aslan'ın alan / Düldül'ü dağlara salan / Yedi kere ıssız kalan / Kalan dünya değil misin / Bak şu kışa bak şu güze / Ciğer kebab döndü köze / Muhammed'i bir top beze / Saran dünya değil misin / Pir Sultan'ım ne yatarsın / Kurmuş çarhını dönersin / Ne konarsın ne göçersin / Kalan dünya değil misin,https://tr.wikisource.org/wiki/Y%C3%BCr%C3%BC_Bre_Yalan_D%C3%BCnya,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"Kaynak: / ""Pir Sultan Abdal - Ozanlarımız"" / . turkuler.com. 4 Ocak 2002 tarihinde / kaynağından / arşivlendi / . Erişim tarihi: 4 Şubat 2024 / . / Telif durumu:",https://tr.wikisource.org/wiki/Y%C3%BCr%C3%BC_Bre_Yalan_D%C3%BCnya,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,← / Feyzi Hasan Baba / Bektaşi Şairleri ve Nefesleri / Sadeddin Nüzhet Ergun / Pir Sultan Abdal / Kul Himmet / →,https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"XVI ncı asrın meşhur Kızılbaşlarındandır. Sıvas'a tâbi Banaz köyünde doğdu. Asıl adı Haydar'dır. Kendisine Koca Haydar da denilmektedir. Onun Kanunî devrinde yaşadığını kuvvetle söyleyebiliriz. 930-984 (M. 1524-1576) yılları arasında İran'da hükümdarlık eden Şah Tahmasb'a kalben merbut olan bu şair, Alevî-Kızılbaş zümrenin ileri gelen şahsiyetlerindendi. Ve hayatında münhasıran bir akîdenin müterennimi olarak kalmamış, siyasî hareketlere de iştirak etmiştir. / Şah'ın Anadolu'ya yürümesi ve yer yüzünü kırmızı taçların bürünmesi zamanının geldiğini anlatmak istiyen Pir Sultan, / İstanbul şehrinde o sâhib devlet / Tâc-ı devlet ile salınmalıdır / diyerek Tahmasb'ın eski Osmanlı başkendini zabt etmesini istemektedir. / İşte bu arzuları ve Safevî hanedanı hesabına çalışmaları yüzündendir ki, Osmanlı vezirlerinden / Hızır Paşa / tarafından Sıvas'ta idam edilmişti. Anadolu arasında ona dair bir takım menkabeler rivayet edilmektedir. Hakkında söylenilmiş bazı şiirlere de tesadüf olunuyor. / Pir Sultan'ın hayatı hakkında ilk tarihi malûmatı, / Prof. Fuad Köprülü / tesbit etti. Sonra ben Pir Sultan namına mecmualarda tesadüf ettiğim 105 manzumeyi bir mukaddime ilâvesiyle neşrettim. Daha sonra / Pertev Naili Boratav, / Sıvas'ta mahalli tedkikler yaparak Pir Sultan hakkında epeyce menkabe topladı. Bunlardan bir kısmını önce mecmualarda neşretti. Müteakiben / Baki Gölpınarlı / ile birlikte «Pir Sultan» adlı bir kitap çıkardı. Bu eserde bu şairin 167 manzumesi münderiçtir. Benim neşrettiğim nefesler de bu esere aynen alınmıştır.",https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"XVI ncı asrın meşhur Kızılbaşlarındandır. Sıvas'a tâbi Banaz köyünde doğdu. Asıl adı Haydar'dır. Kendisine Koca Haydar da denilmektedir. Onun Kanunî devrinde yaşadığını kuvvetle söyleyebiliriz. 930-984 (M. 1524-1576) yılları arasında İran'da hükümdarlık eden Şah Tahmasb'a kalben merbut olan bu şair, Alevî-Kızılbaş zümrenin ileri gelen şahsiyetlerindendi. Ve hayatında münhasıran bir akîdenin müterennimi olarak kalmamış, siyasî hareketlere de iştirak etmiştir.",https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"Şah'ın Anadolu'ya yürümesi ve yer yüzünü kırmızı taçların bürünmesi zamanının geldiğini anlatmak istiyen Pir Sultan,",https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,İstanbul şehrinde o sâhib devlet / Tâc-ı devlet ile salınmalıdır,https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Tâc-ı devlet ile salınmalıdır,https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,diyerek Tahmasb'ın eski Osmanlı başkendini zabt etmesini istemektedir.,https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"İşte bu arzuları ve Safevî hanedanı hesabına çalışmaları yüzündendir ki, Osmanlı vezirlerinden / Hızır Paşa / tarafından Sıvas'ta idam edilmişti. Anadolu arasında ona dair bir takım menkabeler rivayet edilmektedir. Hakkında söylenilmiş bazı şiirlere de tesadüf olunuyor.",https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"Pir Sultan'ın hayatı hakkında ilk tarihi malûmatı, / Prof. Fuad Köprülü / tesbit etti. Sonra ben Pir Sultan namına mecmualarda tesadüf ettiğim 105 manzumeyi bir mukaddime ilâvesiyle neşrettim. Daha sonra / Pertev Naili Boratav, / Sıvas'ta mahalli tedkikler yaparak Pir Sultan hakkında epeyce menkabe topladı. Bunlardan bir kısmını önce mecmualarda neşretti. Müteakiben / Baki Gölpınarlı / ile birlikte «Pir Sultan» adlı bir kitap çıkardı. Bu eserde bu şairin 167 manzumesi münderiçtir. Benim neşrettiğim nefesler de bu esere aynen alınmıştır.",https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Önüme bir çığır geldi / Bir ucu var şar içinde / Ben dahi nesne bilmezem / Allah bir Muhammed Ali / Hakikat bir gizli sırdır / Açabilirsen gel beri / Bir nefescik söyleyeyim / Dinlemezsen neyleyeyim / Aşk deryâsın boylayayım / Ummâna dalmağa geldim / Ben dervişim diye göğsün gerersin / Hak'kı zikretmeğe dilin var mıdır,https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Önüme bir çığır geldi / Bir ucu var şar içinde / Ben dahi nesne bilmezem / Allah bir Muhammed Ali / Hakikat bir gizli sırdır / Açabilirsen gel beri / Bir nefescik söyleyeyim / Dinlemezsen neyleyeyim / Aşk deryâsın boylayayım / Ummâna dalmağa geldim / Ben dervişim diye göğsün gerersin,https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"Matlalı nefesler; bir takım mecmualarda «Hatayî», bir takım mecmualarda da «Pir Sultan» namına kayıdlıdır. Şu halde bu nefeslerin hiç olmazsa «Pir Sultan'ın olduğu şübheli bulunan şiirler» başlığı altındaki kısımda neşri iktiza eder. Mecmualarda Pir Sultan namına kayıdlı bulunan şiirlerin mühim bir kısmı şübhesiz ki onundur. Fakat muayyen bir şi'ri mutlak surette «Pir Sultan'ındır» diyebilmek için daha zamana ve yeni yeni vesikalara ihtiyaç vardır. / Kul Himmet, Kul Âdil, Kul Hüseyin / ... gibi aynı akîdenin müterennimi olan ve aynı şekillerle manzumeler yazan bu şairlerin eserleri ekseriyetle birbirlerine karıştırılmıştır. Bundan dolayıdır ki bütün bu şiirleri mecmualarda görüldüğü gibi neşretmek, fakat daima ihtiyatlı bulunarak kuvvetli deliller buluncaya kadar kat'i hükümler vermemek zaruridir.",https://tr.wikisource.org/wiki/Bekta%C5%9F%C3%AE_%C5%9Eairleri_ve_Nefesleri/Pir_Sultan_Abdal,Halk Edebiyatı / Âşık Tarzı
